Province name,Province number,Development,Base Tax,Base Production,Base manpower,Owner,Trade good,Trade node,Terrain,Religion,Owner religious status,Culture,Owner cultural status,Colonized,Has port,Climate,Winter,Monsoon,Area,Region,Superregion,Continent
Hum,139,7,3,3,2,HRZ - Herzegovina,wool,ragusa,mountain,catholic,Same religious group,bosnian,Same culture,True,False,temperate,mild_winter,no_monsoon,bosnia_area,balkan_region,eastern_europe_superregion,europe
Bosnia,140,5,3,3,1,BOS - Bosnia,salt,ragusa,hills,orthodox,Same religious group,bosnian,Same culture,True,False,temperate,mild_winter,no_monsoon,bosnia_area,balkan_region,eastern_europe_superregion,europe
Serbia,141,7,3,3,2,SER - Serbia,grain,ragusa,woods,orthodox,Same religion,serbian,Same culture,True,False,temperate,mild_winter,no_monsoon,serbia_area,balkan_region,eastern_europe_superregion,europe
Corfu,142,7,2,1,3,VEN - Venice,fish,ragusa,coastline,orthodox,Same religious group,greek,Different culture group,True,True,temperate,no_winter,no_monsoon,northern_greece_area,balkan_region,eastern_europe_superregion,europe
Albania,143,3,2,1,1,TUR - Ottomans,wool,ragusa,mountain,orthodox,Different culture group,albanian,Different culture group,True,True,temperate,no_winter,no_monsoon,albania_area,balkan_region,eastern_europe_superregion,europe
Janina,144,3,2,1,1,EPI - Epirus,wool,ragusa,mountain,orthodox,Same religious group,greek,Different culture group,True,True,temperate,no_winter,no_monsoon,northern_greece_area,balkan_region,eastern_europe_superregion,europe
Morea,145,4,3,2,1,BYZ - ByzantineEmpire,wine,ragusa,highlands,orthodox,Same religion,greek,Same culture,True,True,temperate,no_winter,no_monsoon,morea_area,balkan_region,eastern_europe_superregion,europe
Athens,146,10,4,4,3,VEN - Venice,grain,ragusa,farmlands,orthodox,Same religious group,greek,Different culture group,True,True,temperate,no_winter,no_monsoon,morea_area,balkan_region,eastern_europe_superregion,europe
Salonica,147,9,5,5,2,TUR - Ottomans,wool,ragusa,grasslands,orthodox,Different culture group,greek,Different culture group,True,True,temperate,no_winter,no_monsoon,northern_greece_area,balkan_region,eastern_europe_superregion,europe
Macedonia,148,8,4,4,2,TUR - Ottomans,cloth,ragusa,farmlands,orthodox,Different culture group,greek,Different culture group,True,True,temperate,no_winter,no_monsoon,macedonia_area,balkan_region,eastern_europe_superregion,europe
Edirne,149,11,6,5,3,TUR - Ottomans,cloth,constantinople,grasslands,orthodox,Different culture group,greek,Different culture group,True,False,temperate,no_winter,no_monsoon,thrace_area,balkan_region,eastern_europe_superregion,europe
Bulgaria,150,8,2,4,2,TUR - Ottomans,grain,constantinople,farmlands,orthodox,Different culture group,bulgarian,Different culture group,True,False,temperate,mild_winter,no_monsoon,bulgaria_area,balkan_region,eastern_europe_superregion,europe
Thrace,151,16,8,8,4,BYZ - ByzantineEmpire,glass,constantinople,farmlands,orthodox,Same religion,greek,Same culture,True,True,temperate,no_winter,no_monsoon,thrace_area,balkan_region,eastern_europe_superregion,europe
Slavonia,152,4,3,2,1,CRO - Croatia,cloth,pest,farmlands,catholic,Same religion,croatian,Same culture,True,False,temperate,mild_winter,no_monsoon,slavonia_area,balkan_region,eastern_europe_superregion,europe
Pecs,153,8,5,4,2,HUN - Hungary,grain,pest,farmlands,catholic,Same religion,hungarian,Same culture,True,False,temperate,normal_winter,no_monsoon,transdanubia_area,carpathia_region,eastern_europe_superregion,europe
Ersekujvar,154,7,3,3,2,HUN - Hungary,gold,pest,highlands,catholic,Same religion,slovak,Same culture group,True,False,temperate,normal_winter,no_monsoon,slovakia_area,carpathia_region,eastern_europe_superregion,europe
Szolnok,155,6,2,2,2,HUN - Hungary,wine,pest,grasslands,catholic,Same religion,hungarian,Same culture,True,False,temperate,normal_winter,no_monsoon,alfold_area,carpathia_region,eastern_europe_superregion,europe
Banat,156,7,3,3,2,HUN - Hungary,wool,pest,hills,catholic,Same religion,transylvanian,Same culture group,True,False,temperate,normal_winter,no_monsoon,southern_transylvania_area,carpathia_region,eastern_europe_superregion,europe
Partium,157,4,2,2,1,HUN - Hungary,naval_supplies,pest,grasslands,orthodox,Same religious group,transylvanian,Same culture group,True,False,temperate,normal_winter,no_monsoon,transylvania_area,carpathia_region,eastern_europe_superregion,europe
Transylvania,158,7,3,3,2,HUN - Hungary,wool,pest,mountain,catholic,Same religion,transylvanian,Same culture group,True,False,temperate,normal_winter,no_monsoon,transylvania_area,carpathia_region,eastern_europe_superregion,europe
Silistria,159,6,2,2,2,TUR - Ottomans,fish,constantinople,grasslands,orthodox,Different culture group,bulgarian,Different culture group,True,True,temperate,mild_winter,no_monsoon,silistria_area,balkan_region,eastern_europe_superregion,europe
Oltenia,160,7,3,3,2,WAL - Wallachia,copper,pest,farmlands,orthodox,Same religion,romanian,Same culture,True,False,temperate,normal_winter,no_monsoon,wallachia_area,carpathia_region,eastern_europe_superregion,europe
Wallachia,161,11,5,5,3,WAL - Wallachia,livestock,pest,farmlands,orthodox,Same religion,romanian,Same culture,True,False,temperate,normal_winter,no_monsoon,wallachia_area,carpathia_region,eastern_europe_superregion,europe
Carpathia,162,6,3,2,2,HUN - Hungary,grain,pest,highlands,catholic,Same religion,slovak,Same culture group,True,False,temperate,normal_winter,no_monsoon,slovakia_area,carpathia_region,eastern_europe_superregion,europe
Crete,163,11,5,5,3,VEN - Venice,fish,ragusa,highlands,orthodox,Same religious group,greek,Different culture group,True,True,temperate,no_winter,no_monsoon,morea_area,balkan_region,eastern_europe_superregion,europe
Naxos,164,6,2,2,2,NAX - Naxos,wine,constantinople,coastline,orthodox,Same religious group,greek,Different culture group,True,True,temperate,no_winter,no_monsoon,aegean_archipelago_area,anatolia_region,near_east_superregion,europe
Bern,165,11,5,5,3,SWI - Schweiz,iron,champagne,hills,catholic,Same religion,swiss,Same culture,True,False,temperate,severe_winter,no_monsoon,romandie_area,south_german_region,europe_superregion,europe
Schwyz,166,8,4,4,2,SWI - Schweiz,iron,rheinland,mountain,catholic,Same religion,swiss,Same culture,True,False,temperate,severe_winter,no_monsoon,switzerland_area,south_german_region,europe_superregion,europe
Caux,167,12,4,4,4,FRA - France,glass,english_channel,farmlands,catholic,Same religion,normand,Same culture group,True,True,temperate,mild_winter,no_monsoon,normandy_area,france_region,europe_superregion,europe
Normandie,168,12,4,4,4,FRA - France,cloth,english_channel,grasslands,catholic,Same religion,normand,Same culture group,True,True,temperate,mild_winter,no_monsoon,normandy_area,france_region,europe_superregion,europe
Armor,169,12,4,4,4,BRI - Brittany,cloth,bordeaux,farmlands,catholic,Same religion,breton,Same culture,True,True,temperate,mild_winter,no_monsoon,,,,europe
Finistère,170,11,3,3,4,BRI - Brittany,naval_supplies,bordeaux,grasslands,catholic,Same religion,breton,Same culture,True,True,temperate,mild_winter,no_monsoon,,,,europe
Morbihan,171,9,3,3,3,BRI - Brittany,fish,bordeaux,grasslands,catholic,Same religion,breton,Same culture,True,True,temperate,mild_winter,no_monsoon,,,,europe
Vendée,172,12,4,4,4,BRI - Brittany,salt,bordeaux,farmlands,catholic,Same religion,breton,Same culture,True,True,temperate,mild_winter,no_monsoon,,,,europe
Labourd,173,11,3,3,4,ENG - England,wine,bordeaux,woods,catholic,Same religious group,basque,Different culture group,True,True,temperate,mild_winter,no_monsoon,pyrenees_area,france_region,europe_superregion,europe
Gascogne,174,18,8,8,5,ENG - England,wine,bordeaux,woods,catholic,Same religious group,gascon,Different culture group,True,True,temperate,mild_winter,no_monsoon,guyenne_area,france_region,europe_superregion,europe
Armagnac,175,15,5,5,5,FRA - France,wool,bordeaux,woods,catholic,Same religion,gascon,Same culture group,True,False,temperate,mild_winter,no_monsoon,pyrenees_area,france_region,europe_superregion,europe
Béarn,176,12,4,4,4,FRA - France,wool,bordeaux,hills,catholic,Same religion,gascon,Same culture group,True,False,temperate,mild_winter,no_monsoon,pyrenees_area,france_region,europe_superregion,europe
Maine,177,14,6,6,4,ENG - England,cloth,bordeaux,farmlands,catholic,Same religious group,cosmopolitan_french,Different culture group,True,False,temperate,mild_winter,no_monsoon,loire_area,france_region,europe_superregion,europe
Anjou,178,15,5,5,5,PRO - Provence,cloth,bordeaux,woods,catholic,Same religion,cosmopolitan_french,Same culture group,True,False,temperate,mild_winter,no_monsoon,loire_area,france_region,europe_superregion,europe
Berry,179,12,4,4,4,BER - Berry,wine,champagne,grasslands,catholic,Same religion,cosmopolitan_french,Same culture,True,False,temperate,mild_winter,no_monsoon,orleans_area,france_region,europe_superregion,europe
Poitou,180,12,4,4,4,FRA - France,livestock,bordeaux,farmlands,catholic,Same religion,cosmopolitan_french,Same culture,True,False,temperate,mild_winter,no_monsoon,poitou_area,france_region,europe_superregion,europe
Valenciennes,181,10,6,6,2,NEV - Nevers,cloth,champagne,woods,catholic,Same religion,wallonian,Same culture group,True,False,temperate,mild_winter,no_monsoon,champagne_area,france_region,europe_superregion,europe
Vermandois,182,13,5,5,4,FRA - France,livestock,champagne,farmlands,catholic,Same religion,cosmopolitan_french,Same culture,True,False,temperate,mild_winter,no_monsoon,ile_de_france_area,france_region,europe_superregion,europe
Île-de-France,183,22,8,8,7,FRA - France,paper,champagne,farmlands,catholic,Same religion,cosmopolitan_french,Same culture,True,False,temperate,mild_winter,no_monsoon,ile_de_france_area,france_region,europe_superregion,europe
Orléannais,184,16,6,6,5,FRA - France,grain,champagne,woods,catholic,Same religion,cosmopolitan_french,Same culture,True,False,temperate,mild_winter,no_monsoon,orleans_area,france_region,europe_superregion,europe
Nemours,185,15,5,5,5,FRA - France,paper,champagne,grasslands,catholic,Same religion,cosmopolitan_french,Same culture,True,False,temperate,mild_winter,no_monsoon,ile_de_france_area,france_region,europe_superregion,europe
Champagne,186,14,6,6,4,FRA - France,wine,champagne,farmlands,catholic,Same religion,cosmopolitan_french,Same culture,True,False,temperate,mild_winter,no_monsoon,champagne_area,france_region,europe_superregion,europe
Barrois,187,10,3,4,3,BAR - Bar,cloth,champagne,woods,catholic,Same religion,burgundian,Same culture,True,False,temperate,mild_winter,no_monsoon,lorraine_area,france_region,europe_superregion,europe
Metz,188,16,6,6,5,LOR - Lorraine,glass,champagne,woods,catholic,Same religion,burgundian,Same culture,True,False,temperate,mild_winter,no_monsoon,lorraine_area,france_region,europe_superregion,europe
Lothringen,189,15,5,5,5,LOR - Lorraine,iron,champagne,woods,catholic,Same religion,burgundian,Same culture,True,False,temperate,mild_winter,no_monsoon,lorraine_area,france_region,europe_superregion,europe
Bourbon,190,12,4,4,4,FRA - France,iron,bordeaux,woods,catholic,Same religion,cosmopolitan_french,Same culture,True,False,temperate,mild_winter,no_monsoon,massif_central_area,france_region,europe_superregion,europe
Nevers,191,11,5,5,3,NEV - Nevers,livestock,champagne,farmlands,catholic,Same religion,burgundian,Same culture,True,False,temperate,mild_winter,no_monsoon,west_burgundy_area,france_region,europe_superregion,europe
Bourgogne,192,19,7,7,6,BUR - Burgundy,wine,champagne,farmlands,catholic,Same religion,burgundian,Same culture,True,False,temperate,mild_winter,no_monsoon,bourgogne_area,france_region,europe_superregion,europe
Franche-Comté,193,10,3,4,3,BUR - Burgundy,salt,champagne,hills,catholic,Same religion,burgundian,Same culture,True,False,temperate,mild_winter,no_monsoon,bourgogne_area,france_region,europe_superregion,europe
Périgord,194,9,3,3,3,FRA - France,wine,bordeaux,woods,catholic,Same religion,gascon,Same culture group,True,False,temperate,mild_winter,no_monsoon,guyenne_area,france_region,europe_superregion,europe
Limousin,195,7,3,3,2,FRA - France,livestock,bordeaux,woods,catholic,Same religion,gascon,Same culture group,True,False,temperate,mild_winter,no_monsoon,massif_central_area,france_region,europe_superregion,europe
Toulouse,196,15,5,5,5,FRA - France,wine,valencia,hills,catholic,Same religion,occitain,Same culture group,True,False,temperate,mild_winter,no_monsoon,languedoc_area,france_region,europe_superregion,europe
Roussillon,197,7,3,3,2,ARA - Aragon,wine,valencia,hills,catholic,Same religion,catalan,Same culture group,True,True,temperate,no_winter,no_monsoon,catalonia_area,iberia_region,europe_superregion,europe
Rouergue,198,7,3,3,2,FRA - France,livestock,bordeaux,hills,catholic,Same religion,occitain,Same culture group,True,False,temperate,mild_winter,no_monsoon,guyenne_area,france_region,europe_superregion,europe
Auvergne,199,8,4,4,2,FRA - France,iron,bordeaux,mountain,catholic,Same religion,occitain,Same culture group,True,False,temperate,mild_winter,no_monsoon,massif_central_area,france_region,europe_superregion,europe
Languedoc,200,15,6,5,5,FRA - France,cloth,valencia,farmlands,catholic,Same religion,occitain,Same culture group,True,True,temperate,no_winter,no_monsoon,languedoc_area,france_region,europe_superregion,europe
Toulon,201,19,7,7,6,PRO - Provence,wine,genua,hills,catholic,Same religion,occitain,Same culture,True,True,temperate,no_winter,no_monsoon,provence_area,france_region,europe_superregion,europe
Avignon,202,11,4,3,4,AVI - Avignon,cloth,genua,grasslands,catholic,Same religion,occitain,Same culture,True,False,temperate,no_winter,no_monsoon,provence_area,france_region,europe_superregion,europe
Lyonnais,203,18,6,6,6,FRA - France,paper,champagne,hills,catholic,Same religion,occitain,Same culture group,True,False,temperate,mild_winter,no_monsoon,savoy_dauphine_area,france_region,europe_superregion,europe
Dauphiné,204,9,4,3,3,FRA - France,wool,champagne,mountain,catholic,Same religion,occitain,Same culture group,True,False,temperate,mild_winter,no_monsoon,savoy_dauphine_area,france_region,europe_superregion,europe
Savoie,205,12,6,6,3,SAV - Savoy,cloth,champagne,mountain,catholic,Same religion,occitain,Different culture group,True,False,temperate,severe_winter,no_monsoon,savoy_dauphine_area,france_region,europe_superregion,europe
Galicia,206,6,3,2,2,CAS - Castille,fish,sevilla,woods,catholic,Same religion,galician,Same culture group,True,True,temperate,mild_winter,no_monsoon,galicia_area,iberia_region,europe_superregion,europe
Asturias,207,10,4,4,3,CAS - Castille,livestock,sevilla,grasslands,catholic,Same religion,leonese,Same culture group,True,True,temperate,mild_winter,no_monsoon,asturias_area,iberia_region,europe_superregion,europe
León,208,8,4,4,2,CAS - Castille,livestock,sevilla,mountain,catholic,Same religion,leonese,Same culture group,True,False,temperate,no_winter,no_monsoon,leon_area,iberia_region,europe_superregion,europe
Vizcaya,209,6,2,2,2,CAS - Castille,iron,bordeaux,grasslands,catholic,Same religion,basque,Same culture group,True,True,temperate,mild_winter,no_monsoon,basque_country,,,europe
Navarra,210,6,3,2,2,NAV - Navarra,iron,bordeaux,mountain,catholic,Same religion,basque,Same culture,True,False,temperate,severe_winter,no_monsoon,basque_country,,,europe
Pirineo,211,6,3,2,2,ARA - Aragon,wool,valencia,mountain,catholic,Same religion,aragonese,Same culture,True,False,temperate,severe_winter,no_monsoon,aragon_area,iberia_region,europe_superregion,europe
Girona,212,9,3,3,3,ARA - Aragon,fish,valencia,hills,catholic,Same religion,catalan,Same culture group,True,True,temperate,severe_winter,no_monsoon,catalonia_area,iberia_region,europe_superregion,europe
Barcelona,213,11,6,5,3,ARA - Aragon,glass,valencia,grasslands,catholic,Same religion,catalan,Same culture group,True,True,temperate,no_winter,no_monsoon,catalonia_area,iberia_region,europe_superregion,europe
Zaragoza,214,11,5,5,3,ARA - Aragon,iron,valencia,drylands,catholic,Same religion,aragonese,Same culture,True,False,temperate,no_winter,no_monsoon,aragon_area,iberia_region,europe_superregion,europe
Castilla La Vieja,215,7,3,3,2,CAS - Castille,wool,sevilla,grasslands,catholic,Same religion,castillian,Same culture,True,False,temperate,no_winter,no_monsoon,castille_area,iberia_region,europe_superregion,europe
