Province name,Province number,Development,Base Tax,Base Production,Base manpower,Owner,Trade good,Trade node,Terrain,Religion,Owner religious status,Culture,Owner cultural status,Colonized,Has port,Climate,Winter,Monsoon,Area,Region,Superregion,Continent
Haysfield,125,6,2,2,2,A01 - Lorent,livestock,westport,farmlands,regent_court,Same religion,low_lorentish,Same culture group,True,False,temperate,mild_winter,no_monsoon,southroy_area,lencenor_region,western_cannor_superregion,europe
Portnamm,126,23,9,9,7,A19 - Portnamm,paper,westport,city_terrain,regent_court,Same religion,creek_gnome,Same culture,True,True,temperate,normal_winter,no_monsoon,iochand_area,dragon_coast_region,western_cannor_superregion,europe
Firstsight,127,10,7,6,2,A21 - Venail,glass,westport,woods,elven_forebears,Same religion,moon_elf,Same culture,True,True,temperate,no_winter,no_monsoon,venail_area,lencenor_region,western_cannor_superregion,europe
Southroy,128,4,2,2,1,A01 - Lorent,grain,westport,farmlands,regent_court,Same religion,iochander,Same culture group,True,True,temperate,mild_winter,no_monsoon,southroy_area,lencenor_region,western_cannor_superregion,europe
Eldergreen,129,13,3,5,4,A05 - Reveria,fish,westport,grasslands,regent_court,Same religion,iochander,Different culture group,True,True,temperate,normal_winter,no_monsoon,iochand_area,dragon_coast_region,western_cannor_superregion,europe
Smallmarches,130,8,1,2,3,A01 - Lorent,grain,westport,farmlands,regent_court,Same religion,redfoot_halfling,Different culture group,True,False,temperate,mild_winter,no_monsoon,roysfort_area,small_country_region,western_cannor_superregion,europe
Roysfort,131,10,2,2,4,A01 - Lorent,grain,viswall,farmlands,regent_court,Same religion,redfoot_halfling,Different culture group,True,False,temperate,mild_winter,no_monsoon,roysfort_area,small_country_region,western_cannor_superregion,europe
Greenberry,132,6,3,2,2,A01 - Lorent,grain,viswall,farmlands,regent_court,Same religion,redfoot_halfling,Different culture group,True,False,temperate,mild_winter,no_monsoon,roysfort_area,small_country_region,western_cannor_superregion,europe
Rosefield,133,9,4,3,3,A01 - Lorent,grain,viswall,farmlands,regent_court,Same religion,high_lorentish,Same culture,True,False,temperate,mild_winter,no_monsoon,lorenans_reach_area,small_country_region,western_cannor_superregion,europe
Middlewood,134,3,1,1,1,A01 - Lorent,grain,viswall,woods,regent_court,Same religion,redfoot_halfling,Different culture group,True,False,temperate,mild_winter,no_monsoon,thomsbridge_area,small_country_region,western_cannor_superregion,europe
Tipney,135,6,2,4,1,A01 - Lorent,tobacco,viswall,farmlands,regent_court,Same religion,redfoot_halfling,Different culture group,True,False,temperate,mild_winter,no_monsoon,thomsbridge_area,small_country_region,western_cannor_superregion,europe
Bigwheat,136,10,3,6,2,A01 - Lorent,grain,viswall,farmlands,regent_court,Same religion,redfoot_halfling,Different culture group,True,False,temperate,mild_winter,no_monsoon,roysfort_area,small_country_region,western_cannor_superregion,europe
Cowskeep,137,7,2,3,2,A64 - Appleton,livestock,viswall,farmlands,regent_court,Same religion,redfoot_halfling,Same culture,True,False,temperate,mild_winter,no_monsoon,applefields_area,small_country_region,western_cannor_superregion,europe
Reavers_Landing,138,9,3,3,3,A05 - Reveria,naval_supplies,dragon_coast,woods,regent_court,Same religion,reverian,Same culture,True,True,temperate,normal_winter,no_monsoon,reaver_coast_area,dragon_coast_region,western_cannor_superregion,europe
Appleton,139,8,4,4,2,A64 - Appleton,grain,viswall,woods,regent_court,Same religion,redfoot_halfling,Same culture,True,False,temperate,mild_winter,no_monsoon,applefields_area,small_country_region,western_cannor_superregion,europe
Stormpoint,140,12,5,4,4,A05 - Reveria,naval_supplies,dragon_coast,woods,regent_court,Same religion,reverian,Same culture,True,True,temperate,normal_winter,no_monsoon,reaver_coast_area,dragon_coast_region,western_cannor_superregion,europe
Turnwell,141,9,5,3,3,A05 - Reveria,cloth,westport,city_terrain,regent_court,Same religion,redfoot_halfling,Different culture group,True,False,temperate,normal_winter,no_monsoon,iochand_area,dragon_coast_region,western_cannor_superregion,europe
Iochand,142,9,3,3,3,A05 - Reveria,grain,westport,farmlands,regent_court,Same religion,reverian,Same culture,True,False,temperate,normal_winter,no_monsoon,iochand_area,dragon_coast_region,western_cannor_superregion,europe
Carverhold,143,12,4,4,4,A05 - Reveria,livestock,westport,farmlands,regent_court,Same religion,reverian,Same culture,True,False,temperate,normal_winter,no_monsoon,iochand_area,dragon_coast_region,western_cannor_superregion,europe
Manerd,144,7,3,3,2,A05 - Reveria,grain,dragon_coast,farmlands,regent_court,Same religion,bluefoot_halfling,Different culture group,True,False,temperate,normal_winter,no_monsoon,gnomish_pass_area,dragon_coast_region,western_cannor_superregion,europe
Olmaddit,145,10,4,4,3,A06 - Nimscodd,fish,dragon_coast,farmlands,the_thought,Same religion,cliff_gnome,Same culture,True,True,temperate,normal_winter,no_monsoon,gnomish_pass_area,dragon_coast_region,western_cannor_superregion,europe
Baycodds,146,7,3,3,2,A06 - Nimscodd,damestear,dragon_coast,coastline,the_thought,Same religion,cliff_gnome,Same culture,True,True,temperate,normal_winter,no_monsoon,nimscodd_area,dragon_coast_region,western_cannor_superregion,europe
Pearview,147,12,4,4,4,A65 - Pearview,grain,viswall,farmlands,regent_court,Same religion,bluefoot_halfling,Same culture,True,False,temperate,normal_winter,no_monsoon,pearpoint_area,small_country_region,western_cannor_superregion,europe
Manyburrows,148,9,4,3,3,A06 - Nimscodd,wool,dragon_coast,hills,the_thought,Same religion,cliff_gnome,Same culture,True,False,temperate,normal_winter,no_monsoon,gnomish_pass_area,dragon_coast_region,western_cannor_superregion,europe
Norley,149,7,3,3,2,A65 - Pearview,grain,viswall,farmlands,regent_court,Same religion,bluefoot_halfling,Same culture,True,False,temperate,normal_winter,no_monsoon,norley_area,small_country_region,western_cannor_superregion,europe
Lodan_Crags,150,4,2,2,1,A13 - Gawed,wool,viswall,hills,regent_court,Same religion,gawedi,Same culture,True,False,temperate,severe_winter,no_monsoon,dragonhills_area,dragon_coast_region,western_cannor_superregion,europe
Beepeck,151,43,12,9,17,A12 - Beepeck,glass,dameshead,city_terrain,regent_court,Same religion,imperial_halfling,Same culture,True,True,temperate,mild_winter,no_monsoon,beepeck_area,damescrown_region,western_cannor_superregion,europe
Ar_Esta,152,11,6,5,3,A96 - Lasean,cloth,viswall,farmlands,regent_court,Same religion,high_lorentish,Same culture,True,False,temperate,mild_winter,no_monsoon,lorenans_reach_area,small_country_region,western_cannor_superregion,europe
Exwes,153,14,4,4,5,A40 - Exwes,grain,dameshead,farmlands,regent_court,Same religion,exwesser,Same culture,True,False,temperate,mild_winter,no_monsoon,exwes_area,west_dameshead_region,western_cannor_superregion,europe
Exwes-by-the-Sea,154,11,5,5,3,A40 - Exwes,fish,dameshead,grasslands,regent_court,Same religion,exwesser,Same culture,True,True,temperate,mild_winter,no_monsoon,exwes_area,west_dameshead_region,western_cannor_superregion,europe
West_Saltmarsh,155,9,3,5,2,A12 - Beepeck,salt,dameshead,marsh,regent_court,Same religion,imperial_halfling,Same culture,True,True,temperate,mild_winter,no_monsoon,beepeck_area,damescrown_region,western_cannor_superregion,europe
Hookfield,156,7,3,3,2,A40 - Exwes,grain,dameshead,farmlands,regent_court,Same religion,exwesser,Same culture,True,True,temperate,mild_winter,no_monsoon,exwes_area,west_dameshead_region,western_cannor_superregion,europe
Orston,157,11,6,5,3,A40 - Exwes,cloth,dameshead,grasslands,regent_court,Same religion,imperial_halfling,Different culture group,True,False,temperate,mild_winter,no_monsoon,exwes_area,west_dameshead_region,western_cannor_superregion,europe
Lasean,158,10,4,4,3,A96 - Lasean,livestock,viswall,farmlands,regent_court,Same religion,high_lorentish,Same culture,True,False,temperate,mild_winter,no_monsoon,lorenans_reach_area,small_country_region,western_cannor_superregion,europe
Thomsbridge,159,9,4,3,3,A01 - Lorent,grain,viswall,farmlands,regent_court,Same religion,redfoot_halfling,Different culture group,True,False,temperate,mild_winter,no_monsoon,thomsbridge_area,small_country_region,western_cannor_superregion,europe
Coppertown,160,9,2,5,2,A01 - Lorent,copper,viswall,hills,regent_court,Same religion,redfoot_halfling,Different culture group,True,False,temperate,mild_winter,no_monsoon,the_borders_area,small_country_region,western_cannor_superregion,europe
Hillwater,161,8,3,4,2,A01 - Lorent,copper,viswall,hills,regent_court,Same religion,redfoot_halfling,Different culture group,True,False,temperate,mild_winter,no_monsoon,the_borders_area,small_country_region,western_cannor_superregion,europe
Aelcandar,162,15,2,3,6,A01 - Lorent,grain,viswall,farmlands,regent_court,Same religion,redfoot_halfling,Different culture group,True,False,temperate,mild_winter,no_monsoon,the_borders_area,small_country_region,western_cannor_superregion,europe
Littlebrook,163,4,3,2,1,A64 - Appleton,grain,viswall,farmlands,regent_court,Same religion,redfoot_halfling,Same culture,True,False,temperate,mild_winter,no_monsoon,applefields_area,small_country_region,western_cannor_superregion,europe
Barrowshire,164,5,4,3,1,A01 - Lorent,cloth,viswall,city_terrain,regent_court,Same religion,redfoot_halfling,Different culture group,True,False,temperate,mild_winter,no_monsoon,the_borders_area,small_country_region,western_cannor_superregion,europe
Newcobble,165,7,5,3,2,A65 - Pearview,cloth,viswall,farmlands,regent_court,Same religion,bluefoot_halfling,Same culture,True,False,temperate,normal_winter,no_monsoon,pearpoint_area,small_country_region,western_cannor_superregion,europe
Merryfield,166,8,2,4,2,A01 - Lorent,grain,viswall,farmlands,regent_court,Same religion,redfoot_halfling,Different culture group,True,False,temperate,mild_winter,no_monsoon,thomsbridge_area,small_country_region,western_cannor_superregion,europe
Royvibobb,167,11,5,5,3,A06 - Nimscodd,wool,dragon_coast,hills,the_thought,Same religion,cliff_gnome,Same culture,True,True,temperate,severe_winter,no_monsoon,gnomish_pass_area,dragon_coast_region,western_cannor_superregion,europe
Auraire,168,17,7,7,5,A85 - Magisterium,cloth,anbenncost,farmlands,regent_court,Same religion,west_damerian,Same culture group,True,True,temperate,mild_winter,no_monsoon,west_damesear_area,east_dameshead_region,western_cannor_superregion,europe
Nimscodd,169,24,10,10,7,A06 - Nimscodd,glass,dragon_coast,coastline,the_thought,Same religion,cliff_gnome,Same culture,True,True,temperate,normal_winter,no_monsoon,nimscodd_area,dragon_coast_region,western_cannor_superregion,europe
Haighpeck,170,3,1,1,1,A27 - Bluescale Clan,wool,dragon_coast,hills,kobold_dragon_cult,Same religion,bluescale_kobold,Same culture,True,True,temperate,normal_winter,no_monsoon,gnomish_pass_area,dragon_coast_region,western_cannor_superregion,europe
Tholod,171,3,1,1,1,A26 - Redscale Clan,fish,dragon_coast,farmlands,kobold_dragon_cult,Same religion,redscale_kobold,Same culture,True,True,temperate,normal_winter,no_monsoon,dragondowns_area,dragon_coast_region,western_cannor_superregion,europe
Widdechand,172,3,2,1,1,A26 - Redscale Clan,fish,dragon_coast,farmlands,kobold_dragon_cult,Same religion,redscale_kobold,Same culture,True,True,temperate,normal_winter,no_monsoon,dragondowns_area,dragon_coast_region,western_cannor_superregion,europe
Sildnamm,173,6,3,2,2,A26 - Redscale Clan,wool,dragon_coast,hills,kobold_dragon_cult,Same religion,redscale_kobold,Same culture,True,False,temperate,normal_winter,no_monsoon,dragondowns_area,dragon_coast_region,western_cannor_superregion,europe
Sildnom,174,3,1,1,1,A26 - Redscale Clan,wool,dragon_coast,hills,kobold_dragon_cult,Same religion,redscale_kobold,Same culture,True,False,temperate,normal_winter,no_monsoon,dragondowns_area,dragon_coast_region,western_cannor_superregion,europe
Chiddeburd,175,3,1,1,1,A26 - Redscale Clan,wool,dragon_coast,farmlands,kobold_dragon_cult,Same religion,redscale_kobold,Same culture,True,True,temperate,normal_winter,no_monsoon,dragonpoint_area,dragon_coast_region,western_cannor_superregion,europe
Lilroy,176,3,2,1,1,A26 - Redscale Clan,fish,dragon_coast,farmlands,kobold_dragon_cult,Same religion,redscale_kobold,Same culture,True,True,temperate,normal_winter,no_monsoon,dragonpoint_area,dragon_coast_region,western_cannor_superregion,europe
Oddansbay,177,6,3,2,2,A26 - Redscale Clan,fish,dragon_coast,farmlands,kobold_dragon_cult,Same religion,redscale_kobold,Same culture,True,True,temperate,normal_winter,no_monsoon,dragonpoint_area,dragon_coast_region,western_cannor_superregion,europe
Norcamb,178,3,1,1,1,A26 - Redscale Clan,naval_supplies,dragon_coast,woods,kobold_dragon_cult,Same religion,redscale_kobold,Same culture,True,True,temperate,normal_winter,no_monsoon,dragonpoint_area,dragon_coast_region,western_cannor_superregion,europe
Norbit,179,3,1,1,1,A27 - Bluescale Clan,wool,dragon_coast,highlands,kobold_dragon_cult,Same religion,redscale_kobold,Same culture group,True,True,temperate,severe_winter,no_monsoon,dragonspine_area,dragon_coast_region,western_cannor_superregion,europe
Adderodd,180,6,2,2,2,A27 - Bluescale Clan,iron,dragon_coast,highlands,kobold_dragon_cult,Same religion,redscale_kobold,Same culture group,True,True,temperate,severe_winter,no_monsoon,dragonspine_area,dragon_coast_region,western_cannor_superregion,europe
Ionddammroy,181,3,1,1,1,A26 - Redscale Clan,fish,dragon_coast,farmlands,kobold_dragon_cult,Same religion,redscale_kobold,Same culture,True,True,temperate,normal_winter,no_monsoon,dragondowns_area,dragon_coast_region,western_cannor_superregion,europe
Middanbit,182,3,1,1,1,A27 - Bluescale Clan,fish,dragon_coast,highlands,kobold_dragon_cult,Same religion,redscale_kobold,Same culture group,True,True,temperate,severe_winter,no_monsoon,dragonspine_area,dragon_coast_region,western_cannor_superregion,europe
Foddimadd,183,5,1,1,2,A27 - Bluescale Clan,wool,dragon_coast,hills,kobold_dragon_cult,Same religion,bluescale_kobold,Same culture,True,False,temperate,severe_winter,no_monsoon,dragonheights_area,dragon_coast_region,western_cannor_superregion,europe
Moorbobb,184,5,1,1,2,A27 - Bluescale Clan,wool,dragon_coast,highlands,kobold_dragon_cult,Same religion,bluescale_kobold,Same culture,True,True,temperate,severe_winter,no_monsoon,dragonspine_area,dragon_coast_region,western_cannor_superregion,europe
Dragonpeaks,185,6,2,2,2,A27 - Bluescale Clan,copper,dragon_coast,cavern,kobold_dragon_cult,Same religion,bluescale_kobold,Same culture,True,False,temperate,no_winter,no_monsoon,dragonheights_area,dragon_coast_region,western_cannor_superregion,europe
Kobilderd,186,3,1,1,1,A27 - Bluescale Clan,gems,dragon_coast,cavern,kobold_dragon_cult,Same religion,bluescale_kobold,Same culture,True,False,temperate,no_winter,no_monsoon,dragonheights_area,dragon_coast_region,western_cannor_superregion,europe
Royoddan,187,3,1,1,1,A27 - Bluescale Clan,copper,dragon_coast,cavern,kobold_dragon_cult,Same religion,bluescale_kobold,Same culture,True,False,temperate,severe_winter,no_monsoon,dragonheights_area,dragon_coast_region,western_cannor_superregion,europe
Lilcodd,188,6,2,2,2,A06 - Nimscodd,fish,dragon_coast,coastline,the_thought,Same religion,cliff_gnome,Same culture,True,True,temperate,severe_winter,no_monsoon,storm_isles_area,dragon_coast_region,western_cannor_superregion,europe
Deep_Kobilderd,189,5,1,1,2,A27 - Bluescale Clan,copper,dragon_coast,cavern,kobold_dragon_cult,Same religion,greenscale_kobold,Same culture group,True,False,temperate,no_winter,no_monsoon,dragondepth_area,dragon_coast_region,western_cannor_superregion,europe
Storm_Isles,190,6,3,2,2,A06 - Nimscodd,fish,dragon_coast,coastline,the_thought,Same religion,cliff_gnome,Same culture,True,True,temperate,severe_winter,no_monsoon,storm_isles_area,dragon_coast_region,western_cannor_superregion,europe
Brontay_Point,191,6,3,2,2,A24 - Westmoors,cloth,serpentshead,marsh,regent_court,Same religion,moorman,Same culture,True,True,temperate,normal_winter,no_monsoon,westmoor_proper_area,alenic_frontier_region,western_cannor_superregion,europe
Cottersea,192,6,2,2,2,A24 - Westmoors,fish,serpentshead,marsh,regent_court,Same religion,moorman,Same culture,True,True,temperate,normal_winter,no_monsoon,westmoor_proper_area,alenic_frontier_region,western_cannor_superregion,europe
